layer,kv_head,readout_shape_score,readout_shape_score_median,peak_readout_shape_score,spiky_readout_score,internal_readout_share,memory_readout_share,current_readout_share,internal_topk_concentration,internal_top1_concentration,internal_top4_concentration,internal_top8_concentration,internal_peakiness,internal_peak_to_median,internal_log_peak_to_median,boundary_ratio,boundary_suppression,num_observations
14,3,0.27030534789206967,0.277758946890374,0.12385105245436145,0.46596163076921604,0.5900907449145213,0.8425666282946203,0.15743338098038187,0.6069131815199442,0.06648646996469451,0.19476294385200588,0.305704192429346,0.4488274995237589,269178018.1118136,12.223911995785562,0.32744680815733684,0.6725531918426632,80
15,0,0.22061954946569914,0.1976119122214216,0.09938730255516923,0.41038559804413194,0.49997297869162327,0.7323118911921328,0.2676881127113669,0.5555983146019827,0.07430075424345092,0.20285138225467048,0.3020636793011861,0.40468583554029464,81935.56957021146,10.370903632273878,0.33172436435500174,0.6682756356449981,80
15,1,0.2599268607129558,0.20468477051889922,0.1422035232703367,1.023111240553972,0.47828444881318377,0.7892810656713288,0.21071894257565535,0.6925519311884101,0.12998851055370225,0.3419968938860155,0.47165986365285545,0.48548319954425095,1875285103.9343872,12.029190893120715,0.37553357084660693,0.624466429153393,80
15,2,0.3012676133620953,0.30662227171145656,0.14839747108892276,0.6659190182207543,0.5885568823775712,0.8585576924880669,0.1414423158819905,0.6373511616353323,0.09242165317403574,0.24827339299890044,0.3609892515022587,0.45855836682021617,179171.88727577362,11.178544106920544,0.32824461315301806,0.6717553868469819,80
15,3,0.2377730737169165,0.20828793007237553,0.10942078804994246,0.4391849393818341,0.5369059169599542,0.8172549257046764,0.18274507502186194,0.5825265365622281,0.07841868058623591,0.21987098127454247,0.32585069588371895,0.420848885923624,107725.5759657539,10.256346941212533,0.3782035760749292,0.6217964239250708,80
16,0,0.3147714287379977,0.31946144881891003,0.15419369164117128,0.678593831488441,0.6154528436044864,0.8932824070559198,0.1067175965175369,0.6638082126758127,0.08025059112568417,0.22680896883712687,0.34883981566631644,0.4768199022859335,1394292.9704777761,12.993640602020218,0.3215120473660297,0.6784879526339703,80
16,1,0.3374847423347843,0.36590169371892234,0.18813984005988774,1.2161855268260153,0.6086498054235828,0.9763060890192318,0.02369390915811499,0.7658804061932465,0.15675024634588253,0.36790380150204477,0.5037370307674008,0.545011196564883,912187.255442876,13.03680824578068,0.37715702241280447,0.6228429775871955,80
16,2,0.3542366343481843,0.3691237922921543,0.19218347295549798,1.4615571055779981,0.6141192752534785,0.9317565043605114,0.06824348612142173,0.767976596926052,0.1360765689002536,0.3436471372753867,0.4848694516786683,0.541841372102499,8015367977.382901,17.124291820169592,0.34732880131559074,0.6526711986844093,80
16,3,0.2738729672690643,0.2588295503876715,0.1415484879280442,0.7174711457347829,0.5208498681377451,0.8738332096570058,0.12616679629272337,0.7063588658775377,0.10801621896571816,0.29016567170581814,0.4269026338766107,0.4856703370809555,493674.7208413772,11.652715320486086,0.4158475167091293,0.5841524832908707,80
17,0,0.26161766724503527,0.24462331270949292,0.13471880216256613,0.7140517663304873,0.5068775763216837,0.8384925628017041,0.16150741971100396,0.7056233111551984,0.11911680933736238,0.3067387158027789,0.4406764804085495,0.4951642107218504,5360181.38474643,12.91111609630606,0.41499402199261104,0.585005978007389,80
