name,label,bin,x,mean_density
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),158,0.7925,7.601034732423224e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),159,0.7975,8.530893410352292e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),160,0.8025,1.4872443443891825e-05
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),161,0.8075,1.9664448505604275e-05
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),162,0.8125,9.79772721620975e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),163,0.8175,9.378564300277503e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),164,0.8225,6.2998676315016515e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),165,0.8275,6.93316048584945e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),166,0.8325,6.394321774548319e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),167,0.8374999999999999,7.329951196360136e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),168,0.8424999999999999,6.451383926884903e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),169,0.8474999999999999,7.397983868681227e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),170,0.8524999999999999,8.250031182147463e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),171,0.8574999999999999,8.243585203412554e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),172,0.8624999999999999,8.546357418838721e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),173,0.8674999999999999,9.446310156947999e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),174,0.8724999999999999,9.401524429059854e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),175,0.8775,9.806008425325022e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),176,0.8825,1.0911136346944009e-05
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),177,0.8875,9.812130494018284e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),178,0.8925,1.0367238506400359e-05
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),179,0.8975,9.717202309340272e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),180,0.9025,2.702844728576435e-05
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),181,0.9075,1.1863037993212597e-05
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),182,0.9125,1.1420683482096397e-05
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),183,0.9175,7.633451202439443e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),184,0.9225,7.8520726804397e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),185,0.9275,7.897107869731762e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),186,0.9325,8.475992737138377e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),187,0.9375,8.720212073447848e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),188,0.9425,8.737414710984532e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),189,0.9475,1.006220301340883e-05
