layer,head,local_current_share,global_current_share,s_current_share,b_log_per_token_ratio,r_per_token_ratio,local_per_token_ratio,global_per_token_ratio,current_token_fraction,num_observations,b_quantile_class,s_threshold_class
17,19,0.3215931634895685,0.3270328201171828,0.3243129918033757,-1.7687047101590798,0.17607742323673048,0.17455907493102837,0.1788284805853192,0.718465934130704,82,memory_oriented_bottom20,mixed
17,20,0.4861799276820043,0.5032829500553084,0.4947314388686564,-1.0188056454959404,0.3840105578459715,0.3711756411485555,0.39775512094904736,0.718465934130704,82,mixed,mixed
17,21,0.537434557589089,0.5441083813585886,0.5407714694738388,-0.80690019762689,0.5016152968576877,0.4913063877966346,0.5129817811454215,0.718465934130704,82,mixed,mixed
17,22,0.5294320568805788,0.5163969092252778,0.5229144830529283,-0.8910348494410334,0.44295373279888955,0.4577840450333386,0.42915688891236375,0.718465934130704,82,mixed,mixed
17,23,0.48190209087802144,0.4464408629006002,0.4641714768893108,-1.1358327872481613,0.36798581371231814,0.39534556829347844,0.34331727881984014,0.718465934130704,82,mixed,mixed
17,24,0.4346665891750557,0.45959961959501594,0.4471331043850358,-1.2165337269255911,0.3087165032600898,0.29334666725338954,0.32593256653082076,0.718465934130704,82,mixed,mixed
17,25,0.5361510924086338,0.5212223700633863,0.5286867312360101,-0.865523313446028,0.4459486348571945,0.461112817249647,0.43207125729177054,0.718465934130704,82,mixed,mixed
17,26,0.5152155646100277,0.4915618712037075,0.5033887179068676,-0.9779199116428448,0.39655280331074644,0.4177164862432131,0.3769559436818449,0.718465934130704,82,mixed,mixed
17,27,0.5374784527755365,0.5017107959564139,0.5195946243659753,-0.905536283623562,0.43220948733020803,0.46761418769999247,0.3996334290359078,0.718465934130704,82,mixed,mixed
18,0,0.4033795293511414,0.417790157402434,0.4105848433767877,-1.3616327711090765,0.28139866286994814,0.2740507571072113,0.2892052509435793,0.718465934130704,82,mixed,mixed
18,1,0.5378659829133894,0.5035532734742979,0.5207096281938437,-0.9048278953811167,0.43607908819170865,0.46766546114188867,0.4068888129621017,0.718465934130704,82,mixed,mixed
18,2,0.45608031195474835,0.4335282612137678,0.4448042865842581,-1.2246641898324864,0.35719688422714135,0.37525520582751526,0.3403805159940952,0.718465934130704,82,mixed,mixed
18,3,0.4132656070699052,0.41347083349416897,0.41336822028203707,-1.3520139038145118,0.2972567486357289,0.3007750505717789,0.2947734425344118,0.718465934130704,82,mixed,mixed
18,4,0.47299810726104713,0.4680984127448826,0.4705482600029649,-1.113350459184726,0.36082071345537803,0.36599549087809347,0.3560069177935763,0.718465934130704,82,mixed,mixed
18,5,0.552155011674253,0.5144241399517874,0.5332895758130202,-0.8471153302154708,0.48348605750573487,0.5244749715415443,0.4460003472319463,0.718465934130704,82,mixed,mixed
18,6,0.5771792409260098,0.5602934629451938,0.5687363519356018,-0.6968071310348342,0.538980030142115,0.5577074096697133,0.5210862079771553,0.718465934130704,82,mixed,mixed
18,7,0.06292883957540629,0.07982113589241632,0.07137498773391131,-19.065141283047517,0.007019310617944121,0.5859587680586451,1.7456819860853567,0.718465934130704,82,memory_oriented_bottom20,memory_mass_lt25
18,8,0.6702995296658539,0.6558756899179482,0.6630876097919011,-0.2560172343726823,0.8904422748519993,0.9293790223394952,0.853983792589932,0.718465934130704,82,current_oriented_top20,mixed
18,9,0.561967584236366,0.568313940996077,0.5651407626162215,-0.6750398146108515,0.6781712521523379,0.6743262368367939,0.6832581658552332,0.718465934130704,82,mixed,mixed
18,10,0.4522020972174842,0.43134635009961886,0.4417742236585515,-1.2345203534079947,0.34310790686486364,0.36438699993418483,0.3243116313909612,0.718465934130704,82,mixed,mixed
18,11,0.3703170720396972,0.3762883213689414,0.3733026967043193,-1.5483824488446691,0.26077841462814105,0.25839514130862745,0.2633260081454021,0.718465934130704,82,mixed,mixed
18,12,0.6414358054355878,0.5836202916575641,0.6125280485465759,-0.4996343992293501,0.6637708261193964,0.76237357862112,0.5790798137100731,0.718465934130704,82,mixed,mixed
18,13,0.35335363949671744,0.36784006707461137,0.3605968532856645,-1.610071092989279,0.2698286906607926,0.2661710055772124,0.27421400487059494,0.718465934130704,82,mixed,mixed
18,14,0.4757933603009073,0.4670541305549261,0.4714237454279167,-1.1060648658912415,0.3835878682004528,0.39459781984730463,0.37354836413046205,0.718465934130704,82,mixed,mixed
18,15,0.4395465994390046,0.4509302700710733,0.44523843475503894,-1.2288360972797143,0.33331985552386334,0.3290920776383179,0.33847826573906875,0.718465934130704,82,mixed,mixed
18,16,0.3680755217991224,0.3581963631710628,0.3631359424850926,-1.5893806086050075,0.21824363966338117,0.22468217971121388,0.21264906463826572,0.718465934130704,82,mixed,mixed
18,17,0.46366106318991357,0.45998530789482883,0.46182318554237123,-1.1467079588370728,0.35480748135551987,0.35946405042962326,0.3505460798013501,0.718465934130704,82,mixed,mixed
18,18,0.4072241102595155,0.4080801322692778,0.40765212126439665,-1.3845067055167344,0.2808845431600635,0.28167344448043075,0.2803711794861933,0.718465934130704,82,mixed,mixed
18,19,0.5774111317061796,0.5795744495784364,0.5784927906423081,-0.6582545805006742,0.5375431453961044,0.5360709014462262,0.5391757055753614,0.718465934130704,82,mixed,mixed
18,20,0.47871802947143227,0.4824129086805553,0.4805654690759938,-1.0630189919125166,0.397344451204446,0.39307422136388176,0.4019864410525415,0.718465934130704,82,mixed,mixed
18,21,0.5678514260344389,0.5545240503440543,0.5611877381892466,-0.7251626663930911,0.5542658316515688,0.5686384484898753,0.5416513874036509,0.718465934130704,82,mixed,mixed
18,22,0.4879848333757098,0.4885904860750931,0.48828765972540145,-1.0402273163475007,0.39033051924713774,0.38965978764179277,0.39109240345111707,0.718465934130704,82,mixed,mixed
18,23,0.438139320055886,0.44902754838510256,0.4435834342204943,-1.2320988524877179,0.31617134304694555,0.30863116645231475,0.3240515142679214,0.718465934130704,82,mixed,mixed
18,24,0.4296447435711942,0.43886655051170326,0.43425564704144876,-1.2714309134993367,0.3305207567450598,0.33122647898953134,0.3306461492689644,0.718465934130704,82,mixed,mixed
18,25,0.4988386821819515,0.49677801095857854,0.497808346570265,-0.9928123704877405,0.4090172336630298,0.40669621854293636,0.41206137963184497,0.718465934130704,82,mixed,mixed
18,26,0.5515175333655462,0.5483253223866951,0.5499214278761206,-0.7755392067201208,0.49733375545163977,0.5038276930771223,0.4917246286825436,0.718465934130704,82,mixed,mixed
18,27,0.4611144796377275,0.45056532005347855,0.455839899845603,-1.1805988973125336,0.37335197025182465,0.3804814955446778,0.3670586804609473,0.718465934130704,82,mixed,mixed
19,0,0.18444405610162765,0.19028369427549963,0.18736387518856365,-5.157510340244496,2101.447327924994,1775.6108777348709,2506.327952196819,0.718465934130704,82,memory_oriented_bottom20,memory_mass_lt25
19,1,0.44380569857795066,0.4281941496017503,0.43599992408985044,-1.2623126983867472,0.3024924448410936,0.312032805710304,0.2933410380671664,0.718465934130704,82,mixed,mixed
19,2,0.3508604566861943,0.34642748543765484,0.34864397106192463,-1.6541507011033383,0.21556430514858024,0.2175824616740389,0.2136772116873322,0.718465934130704,82,mixed,mixed
19,3,0.24733645596155301,0.2596970491293,0.2535167525454265,-2.172731727816944,0.15109683636400614,0.14750263753642393,0.15494027311300354,0.718465934130704,82,memory_oriented_bottom20,mixed
19,4,0.4306583003845157,0.3882210263755263,0.409439663380021,-1.3723544085705905,0.2804626857312955,0.30444009147766155,0.2590930612712371,0.718465934130704,82,mixed,mixed
19,5,0.31203265828875504,0.30722921209909565,0.30963093519392537,-1.8539793988755013,0.18772397290538723,0.19189958206218913,0.18383482303016066,0.718465934130704,82,memory_oriented_bottom20,mixed
19,6,0.2682904052298243,0.2771971202114733,0.2727437627206488,-2.0563505221721465,0.1582952222720641,0.1550770960748195,0.16164196800531405,0.718465934130704,82,memory_oriented_bottom20,mixed
19,7,0.6238331365876082,0.5974551935384913,0.6106441650630497,-0.47478178564891493,0.8932149707173698,0.9371458188426204,0.8541279453329924,0.718465934130704,82,mixed,mixed
19,8,0.35406891411034075,0.3813126540583808,0.3676907840843608,-1.5505132627820266,0.2524325553624781,0.243225573857383,0.2635557784176454,0.718465934130704,82,mixed,mixed
19,9,0.352120938551862,0.3243456719579493,0.3382333052549057,-1.7093557740078502,0.24471924313076654,0.25722814451267073,0.23354268228498898,0.718465934130704,82,mixed,mixed
