region,bin,x,local_density,global_density
current,129,0.6475,3.520635150159845e-06,2.9632970872933595e-06
current,130,0.6525,6.41257600706843e-06,5.8437385579061495e-06
current,131,0.6575,3.5068398612939485e-06,2.9816873865722385e-06
current,132,0.6625,5.178160484633759e-06,4.525157058861503e-06
current,133,0.6675,6.4627302630729644e-06,5.6973680433946e-06
current,134,0.6725,5.71083621049318e-06,4.9620936794424e-06
current,135,0.6775,5.98992489807299e-06,5.443353414707463e-06
current,136,0.6825,4.158256985907749e-06,3.547302397980242e-06
current,137,0.6875,4.857132075807042e-06,4.2292889106670834e-06
current,138,0.6925,3.670798821444202e-06,3.183262097708189e-06
current,139,0.6975,3.9187770278668e-06,3.3062959833002e-06
current,140,0.7025,7.67978292029402e-06,6.819654160349784e-06
current,141,0.7074999999999999,4.188678580511717e-06,3.3405253042107633e-06
current,142,0.7124999999999999,5.498064861980338e-06,4.650943814530532e-06
current,143,0.7174999999999999,3.96767045261334e-06,3.288595810399134e-06
current,144,0.7224999999999999,3.841778899576249e-06,3.187952071867789e-06
current,145,0.7274999999999999,6.078264801374769e-06,5.374991931484963e-06
current,146,0.7324999999999999,4.326105735410298e-06,3.744475621977713e-06
current,147,0.7374999999999999,8.187022661805175e-06,7.3800811812398764e-06
current,148,0.7424999999999999,4.771617707975259e-06,4.201710736256292e-06
current,149,0.7474999999999999,1.0077811800633011e-05,8.95782834727957e-06
current,150,0.7525,3.0486256726047087e-05,2.5665969421682498e-05
current,151,0.7575,1.0833433997427907e-05,8.510793573382866e-06
current,152,0.7625,1.074790601182708e-05,9.338204266703783e-06
current,153,0.7675,9.157726254486255e-06,7.4394065363173225e-06
current,154,0.7725,4.284704283275214e-06,3.459586180452691e-06
current,155,0.7775,9.268911482440463e-06,8.373188549191294e-06
current,156,0.7825,4.3515165465345145e-06,3.561810553999201e-06
current,157,0.7875,7.085936971624649e-06,6.126440287143201e-06
current,158,0.7925,3.7966627400242124e-06,3.0850063258266606e-06
current,159,0.7975,4.074687268194905e-06,3.2660229235650417e-06
current,160,0.8025,7.405994447294363e-06,6.375610811683052e-06
current,161,0.8075,3.5650116034745752e-06,2.834426719564757e-06
current,162,0.8125,7.215845251386215e-06,6.433019899561157e-06
current,163,0.8175,5.8722084621452414e-06,5.03655947678031e-06
current,164,0.8225,5.255064263072116e-06,4.216552462580415e-06
current,165,0.8275,7.4861986865897155e-06,6.310134062073534e-06
current,166,0.8325,8.121594382303403e-06,6.86475008821248e-06
current,167,0.8374999999999999,1.0084218742150018e-05,8.63864694868922e-06
current,168,0.8424999999999999,7.250454239061926e-06,6.13727093606513e-06
current,169,0.8474999999999999,6.154886872819792e-06,5.021199359067414e-06
current,170,0.8524999999999999,1.2037122869758474e-05,1.057256982399079e-05
current,171,0.8574999999999999,4.638657077786858e-06,3.8352128795764304e-06
current,172,0.8624999999999999,8.294798161640482e-06,6.970607697403304e-06
current,173,0.8674999999999999,5.452977714540742e-06,4.578890442753525e-06
current,174,0.8724999999999999,1.3916592918739488e-05,1.2042873780725869e-05
current,175,0.8775,4.2559872762860684e-05,3.487737659257011e-05
current,176,0.8825,1.5336886181149584e-05,1.1577978524538752e-05
current,177,0.8875,1.803907890828724e-05,1.5258706994669011e-05
current,178,0.8925,9.478606048151979e-06,7.501025273785792e-06
current,179,0.8975,6.293274480370025e-06,4.853324671492313e-06
current,180,0.9025,1.2964474364727433e-05,1.1109616502284673e-05
current,181,0.9075,5.480774578054641e-06,4.225480845692619e-06
current,182,0.9125,9.99032308192343e-06,8.514253415863406e-06
current,183,0.9175,7.884263064457924e-06,6.635755963688207e-06
current,184,0.9225,7.142163880902843e-06,5.766381366632171e-06
current,185,0.9275,1.0365182257714298e-05,8.681425161262384e-06
current,186,0.9325,5.474180470517992e-06,4.269414583827641e-06
current,187,0.9375,9.537654340430417e-06,7.797120084242866e-06
current,188,0.9425,5.929204717515938e-06,4.553854144566978e-06
current,189,0.9475,7.0322499562289705e-06,5.368125651350928e-06
current,190,0.9525,1.155050310475816e-05,9.531556026195871e-06
current,191,0.9575,7.79710539268424e-06,6.047273320102333e-06
current,192,0.9624999999999999,1.1499559389516416e-05,9.147183409739376e-06
current,193,0.9674999999999999,8.32340210302377e-06,6.63579740641954e-06
current,194,0.9724999999999999,9.332708779536413e-06,7.360842712172626e-06
current,195,0.9774999999999999,1.3144683468856421e-05,1.0595825074523307e-05
current,196,0.9824999999999999,8.041741849626528e-06,6.241126589357844e-06
current,197,0.9874999999999999,1.7003889607513068e-05,1.3811702788235399e-05
current,198,0.9924999999999999,1.0620893013830418e-05,8.629911824138098e-06
current,199,0.9975,2.1790205772035455e-05,1.7956508035372653e-05
