name,label,bin,x,mean_density,local_density,global_density
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),78,0.3925,4.5252257661689195e-06,5.618379970785879e-06,3.4320715615519603e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),79,0.3975,5.244486974983634e-06,6.466302790743482e-06,4.022671159223787e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),80,0.4025,5.328420391898752e-06,6.565586123282888e-06,4.091254660514616e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),81,0.40750000000000003,4.848235919650636e-06,6.091749128245283e-06,3.6047227110559888e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),82,0.41250000000000003,1.4018198450165592e-05,1.7893254429119615e-05,1.0143142471211572e-05
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),83,0.41750000000000004,1.0840656549199984e-05,1.3806397159247094e-05,7.874915939152873e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),84,0.4225,4.584151936017276e-06,5.8202760036302995e-06,3.3480278684042527e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),85,0.4275,2.920309481981219e-06,3.635742051041494e-06,2.2048769129209437e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),86,0.4325,2.1145124995720314e-06,2.5719392949343145e-06,1.6570857042097487e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),87,0.4375,1.9947697751376836e-06,2.428402906064418e-06,1.5611366442109492e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),88,0.4425,2.2352511369457976e-06,2.7006404447352646e-06,1.7698618291563304e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),89,0.4475,2.443944716950292e-06,2.9965278827148722e-06,1.8913615511857124e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),90,0.4525,2.715458606417087e-06,3.3327429491691873e-06,2.098174263664987e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),91,0.4575,2.8415520724982864e-06,3.5441592477322307e-06,2.138944897264342e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),92,0.4625,2.922687136625817e-06,3.6333314678163982e-06,2.212042805435236e-06
