layer,kv_head,readout_shape_score,readout_shape_score_median,peak_readout_shape_score,spiky_readout_score,internal_readout_share,memory_readout_share,current_readout_share,current_core_readout_share,clean_internal_readout_share,internal_topk_concentration,internal_top1_concentration,internal_top4_concentration,internal_top8_concentration,internal_peakiness,internal_peak_to_median,internal_log_peak_to_median,previous_boundary_ratio,current_start_boundary_ratio,transition_boundary_ratio,boundary_ratio,boundary_suppression,num_observations
16,3,0.003656804034042552,0.0028732682472996773,0.000682830939042361,0.001766075163743996,0.025908972271593503,0.4977282205559276,0.5022718132074749,0.4720413483618791,0.06229847036293664,0.2706739293138398,0.031068722195181833,0.08694697593726206,0.1354216929045757,0.2095348984003067,983.1962318313225,6.879980854309711,0.7530323048035449,0.05949317788246708,0.5020497369550477,0.5020497369550477,0.49795026304495227,4
17,0,0.005850823576702102,0.004619373824026163,0.0018417439816614074,0.005468754227754707,0.02852005783846813,0.4783013271827226,0.521698690258357,0.5097996761959517,0.08302692266494112,0.3879459000638072,0.0405031126842266,0.11781969671737004,0.1853953906015843,0.2970474362373352,10358.994083937218,8.428183113002925,0.8617779724946006,0.02051150155879394,0.46168023752850684,0.46168023752850684,0.5383197624714932,4
17,1,0.0006418197640172081,0.000586853468981181,0.00012619312841189709,0.00022640335606616244,0.02134116448037944,0.878799837591562,0.12120018211855416,0.10834502420887389,0.16717892320323238,0.22222008722586795,0.019915858163584946,0.06262595779259339,0.1032614626006875,0.18919867277145386,659.1292578046082,6.471707717322437,0.7449599934146064,0.08360940247333948,0.8703137956387796,0.8703137956387796,0.12968620436122036,4
17,2,0.0022424858747223508,0.00031369741597529234,0.0005975613961566614,0.0016170318450488,0.029994651432334023,0.8456927083647868,0.15430722255697574,0.12438727294271537,0.1693054189587539,0.25584000791018824,0.03358875274032947,0.08234976694070043,0.12248748802379025,0.2296418845653534,3101.628963347924,7.811204367057305,0.7859980097118248,0.15617944597116717,0.8456179958163567,0.8456179958163567,0.15438200418364334,4
17,3,0.007012841178427292,0.004859544794629806,0.0015855201983526884,0.00253312680047244,0.048301160112747085,0.47651719858471603,0.5234827742088238,0.5034986305842618,0.10139358840297524,0.24921804257353253,0.015964499894045022,0.05534780348849435,0.09751748221950005,0.2278658151626587,1873.8615261732966,7.064961675812004,0.7483274443599426,0.03737202907614894,0.4482001953903188,0.4482001953903188,0.5517998046096811,4
18,0,0.010942411555243114,0.008517369927324837,0.0035690977039597627,0.01649380134259123,0.04330746642836987,0.4602855204141391,0.5397144746519833,0.5098667285654355,0.0990532547034495,0.4291877920836721,0.07203515325230354,0.18186433153670456,0.25139920008568273,0.31648115813732147,11739.208142825764,8.81968680783395,0.7838544933098098,0.05210222793448581,0.446825819757476,0.446825819757476,0.5531741802425241,4
18,1,0.019877763695103988,0.005622757184998004,0.00994922857960101,0.06651110410588526,0.04746240725486645,0.4481898087986733,0.5518102118671224,0.5429385984398537,0.0906421139005955,0.48179444168799823,0.08832029082713934,0.1849796350402949,0.2677306267478505,0.3598562479019165,123643.93361696399,9.520344126713452,0.8034015248541369,0.015476081912810462,0.4095989953809368,0.4095989953809368,0.5904010046190632,4
18,2,0.015620625875223568,0.005992005050938519,0.0034356762096916828,0.007855712231033563,0.10593885403898154,0.5914990604189462,0.40850100599459166,0.39696717957138833,0.19439131330764833,0.23947685706418834,0.02246776461122677,0.06108622109296339,0.10203993363636235,0.21496814489364624,1393.71114991388,6.866884814957791,0.7474205535450232,0.02719365130748394,0.49709399720375796,0.49709399720375796,0.502906002796242,4
18,3,0.011422652156250625,0.007671607339803859,0.003233895977162097,0.006661819562297166,0.054939844805025825,0.44263886256990337,0.5573611197352744,0.5455113944305388,0.09496810959955417,0.30654887561567246,0.029254032886008773,0.08708279623701386,0.13799252218723063,0.25102800130844116,3315.006878021454,7.300849737095868,0.7275234738069833,0.020981304298702826,0.3995487656970135,0.3995487656970135,0.6004512343029865,4
19,0,0.1589837210640291,0.10991686968148019,0.08090912855088925,0.428337217709071,0.32895358779547146,0.8355479768444177,0.16445204778371678,0.15751756654965854,0.5744066060529551,0.5872808972518913,0.0979553361239678,0.2491825629312573,0.35906007558589237,0.409603551030159,32213.39969986025,9.590341084313984,0.5953592550131876,0.04187636719380012,0.5135288879755185,0.5135288879755185,0.48647111202448146,4
19,1,0.014298292494027923,0.01333176672971648,0.0024314769093833496,0.006197268794026486,0.12020784608411769,0.5912328956108507,0.40876709271877976,0.39311116947019176,0.28192544462978214,0.2630764087188188,0.0405628317797237,0.10520584009378345,0.1524075856694164,0.18706680834293365,1237.3679334696578,6.354127203363784,0.6762427543685663,0.03443323942238059,0.48668102168577265,0.48668102168577265,0.5133189783142273,4
19,2,0.06710445590016888,0.055701422160779265,0.0322414882102559,0.19487249866483092,0.18448391809258763,0.818152974005512,0.18184702844881712,0.17276077677696583,0.40320250654776935,0.537722535079088,0.10631263584017382,0.2481523864237588,0.3417398858711392,0.3923129364848137,105370.68802472601,10.448247810090841,0.7486165128646773,0.045058562765233415,0.6427553030460723,0.6427553030460723,0.3572446969539277,4
19,3,0.07437080068832673,0.0734973870726845,0.03111105953659987,0.11056127355544713,0.24247864052408835,0.742123720325596,0.25787625631884714,0.23871853102504567,0.4718429746653695,0.4985322099419652,0.058867763403955956,0.15995896209987234,0.25041568800328545,0.3689381033182144,35268.82551915321,9.889832868697281,0.6468770737385101,0.06746407188077373,0.5188028286714208,0.5188028286714208,0.48119717132857914,4
20,0,0.03375809951956875,0.026094861588656863,0.011828969460268627,0.07410392945435362,0.1148070356199719,0.3961522002877997,0.6038477990739964,0.5979526536593838,0.19097105474602769,0.34909749148466684,0.14077271456545232,0.20548842740577752,0.24147683876688117,0.2690362483263016,8608.350737497169,7.892607106368311,0.6091079622289214,0.009579924235135843,0.287240342810633,0.287240342810633,0.7127596571893671,4
20,1,0.1509482775544951,0.13422293295311805,0.0827902891560389,0.5528682046727273,0.3218969763333759,0.8969279353794452,0.10307205670083701,0.09783743331045247,0.6125943524142953,0.6406945113820636,0.11130441369142285,0.33555357747657233,0.4428948547796219,0.44765397161245346,40946.19571324698,9.58860548500401,0.6388215607607026,0.05303296387627891,0.5802656077232204,0.5802656077232204,0.41973439227677956,4
20,2,0.035963050227053935,0.028586089393957695,0.009560019202618973,0.022535532891130874,0.17069107505973816,0.5887853008392485,0.41121475800440915,0.38201982083301317,0.28961795651741035,0.31444580011102696,0.03072013646940092,0.08923236044515133,0.14588834124418487,0.2541437894105911,3560.90818238224,7.718147120319792,0.6570697000159716,0.06842161832140266,0.44728916060014406,0.44728916060014406,0.5527108393998559,4
20,3,0.05140106857478799,0.05716287461669088,0.01464336106747301,0.058823572169150906,0.1966339226119855,0.47452014618539007,0.5254798033533372,0.5054813184635284,0.2792375997911281,0.3287670234392603,0.0708449741715599,0.14348501351355555,0.19003575568258388,0.25485989451408386,5036.496098100817,7.88965150540367,0.5596954665903748,0.03609410929594999,0.29788474106821605,0.29788474106821605,0.702115258931784,4
21,0,0.08097156387876205,0.05578118308403929,0.03513219680066253,0.16032378038678227,0.23722366672824083,0.7777364422268095,0.22226356471267833,0.20508236566359883,0.5128235673159462,0.5378041410564438,0.0897151146586614,0.20391961993768842,0.3008219279240941,0.379628986120224,60549.28732853667,10.161764645591973,0.6603248010715344,0.07884645631585484,0.5576939844846439,0.5576939844846439,0.4423060155153561,4
21,1,0.07389863014547404,0.055864426519345825,0.025945986534667356,0.08266639021672094,0.2456201564469439,0.7061479516654962,0.2938520240985615,0.2841053531480122,0.4414805391006666,0.44561871613248477,0.05624770663682293,0.15439979375821192,0.23153531235136793,0.3086867779493332,4350.228763726072,7.888251030960575,0.6475558229537542,0.03185633430734351,0.470274458224463,0.470274458224463,0.529725541775537,4
21,2,0.03397155568408066,0.009431674137109049,0.014568761161616425,0.06644829659369707,0.09876184131271044,0.6756557096674086,0.3243443069914424,0.3154270894696555,0.25271577077184276,0.45227692866727487,0.08084277626792744,0.18693249570760817,0.2612510618494727,0.30638228356838226,7421.343572056191,7.978546454774344,0.8048511256236378,0.023485920623468375,0.5858110822485658,0.5858110822485658,0.41418891775143424,4
21,3,0.08350125560919114,0.05269914752736736,0.03888285120292274,0.19320740062700056,0.23345806325138505,0.7321669530750514,0.2678330183009733,0.2527553891681783,0.47594362693143455,0.562295430157923,0.0795316389880094,0.22346998573564955,0.33117859078391504,0.39715568721294403,50963.108264424896,10.065755222039417,0.6515638632640317,0.05616834240984364,0.5137865401918434,0.5137865401918434,0.48621345980815656,4
22,0,0.20275956709209267,0.19932781693325755,0.1325993583677355,1.1653541021385074,0.33826165159785215,0.9505399072560141,0.04946013312241174,0.04482580540266246,0.7134883017321294,0.6967788039829821,0.16148412524650793,0.42216903837723274,0.5504528784564627,0.5050108581781387,210898.53926750537,10.445885104744976,0.6364937397302071,0.08379459615925501,0.616912581363616,0.616912581363616,0.38308741863638396,4
22,1,0.057048786869191424,0.023043014754624343,0.020543337794527862,0.060590485199599066,0.20181917782244885,0.781119306109413,0.21888070168546156,0.21029472645452216,0.46508025239737705,0.44135121748399103,0.049801946425144114,0.1380054677363739,0.22162124264690283,0.3326219618320465,21435.84206987547,9.10220231629171,0.711962438261687,0.03899774074619352,0.5878861267080409,0.5878861267080409,0.41211387329195914,4
22,2,0.11736172272904508,0.11578495413348837,0.040412265101543075,0.12679900687767506,0.3607456548632518,0.680108059436532,0.3198919812436605,0.30094213125213903,0.5192565481832575,0.4114248181992174,0.045968471610953035,0.13694843286481442,0.22117449279166967,0.31443987786769867,8118.777021925482,8.750234093219209,0.44805801205942264,0.05805703048453286,0.3383121996414712,0.3383121996414712,0.6616878003585288,4
22,3,0.09531374078558474,0.048875497699234244,0.04972532630870261,0.29082223032447263,0.23436190608350002,0.8543356580759417,0.14566433422284436,0.13752239102879896,0.5621276917877537,0.6355075578870553,0.12410680397024859,0.2650034135006238,0.3806835920570618,0.4510063976049423,736202.8575304428,12.246508718899605,0.7090114318903642,0.05517844607361202,0.6281157346040231,0.6281157346040231,0.3718842653959768,4
23,0,0.08092391321187688,0.08692758849020843,0.0269229366399011,0.09208993667033163,0.27539605819961066,0.5767465032564499,0.42325356464161457,0.4058213519755783,0.40282665490916014,0.41585392059694803,0.061945598579590984,0.14502208390547616,0.21514893530270754,0.32071055471897125,14985.533946324584,9.081227757864756,0.49070745581735,0.04022440725068755,0.31878266572488706,0.31878266572488706,0.6812173342751129,4
23,1,0.05293779211413935,0.03180095718739904,0.02369876842805828,0.12470672307143935,0.1755971978402981,0.8708837643148282,0.12911631025899878,0.12203766773472367,0.5015683129311321,0.5255858306740779,0.09638221668239036,0.23280747280642156,0.32491648575078025,0.39049291610717773,180447.86759857027,9.861945474070833,0.7696039977534246,0.042321981138757375,0.7023651933906133,0.7023651933906133,0.2976348066093867,4
23,2,0.06878802304060559,0.039111049835352574,0.03172091966566691,0.13838631199108833,0.20481100905220884,0.849031863781713,0.15096809956709117,0.12922642083479102,0.564082158468721,0.5698344775849252,0.06968512730663168,0.2209913660808798,0.3265126674599987,0.4015551880002022,63226.03832689599,10.127637367219489,0.7194183131576756,0.13887462726289523,0.6659625421342984,0.6659625421342984,0.3340374578657016,4
23,3,0.016020263119633213,0.017004494425718025,0.0024551912446568636,0.004042846548023435,0.11631432882892606,0.4660816039205366,0.5339184097668837,0.49581761761931015,0.2138065664655102,0.198080258133791,0.0203425891745925,0.057209584548140964,0.09138007445408089,0.1599661111831665,449.96572489367765,6.068083703978469,0.567112272300981,0.06131167417161364,0.3878680782928631,0.3878680782928631,0.6121319217071368,4
24,0,0.009573445935223194,0.0094265340427906,0.0010063414359612155,0.0010885808903251203,0.10583835281963165,0.4391749142934416,0.5608250988602407,0.5356703585231495,0.2168714993612232,0.12793516305273436,0.010659348783272559,0.03381170349027261,0.05525549062351697,0.11176341772079468,154.07240383241336,4.975784242582385,0.5184743981066726,0.038234451108305374,0.3584913112370009,0.3584913112370009,0.641508688762999,4
24,1,0.28565890913707515,0.3477139563241961,0.1336371558087036,0.46927850604355337,0.5547580018878876,0.9473822354359202,0.052617780993791434,0.050004351938828615,0.8048979250173953,0.5941710495898146,0.06788019141616515,0.1909321202979514,0.29841704879633735,0.40610623359680176,45731.52823667717,9.598565627525293,0.4185959785528018,0.05064151174860286,0.39523766316772774,0.39523766316772774,0.6047623368322723,4
24,2,0.04123989831138734,0.027054617507450786,0.012895186278985043,0.04651941403979822,0.17818406065672274,0.6503269533535918,0.3496730469224201,0.33195562405422163,0.37047394158893693,0.4109069169740956,0.07197982729593906,0.16729658368809502,0.22994762859340162,0.3103085309267044,9600.892941535903,8.85069980192578,0.6752048787083642,0.04544571435902166,0.48986034954684393,0.48986034954684393,0.5101396504531561,4
24,3,0.05156430851952929,0.03223550777692744,0.016474168779232457,0.04536957714337409,0.2242005306705371,0.7756072123025234,0.22439279518246313,0.21745313936083133,0.49530446019202407,0.38855982756885626,0.04848802784300363,0.11599347182734723,0.18001728018158097,0.3058534860610962,10873.494809396938,8.41869164277064,0.6833097410495274,0.02803805993556771,0.5583463075794168,0.5583463075794168,0.4416536924205832,4
25,0,0.028138049986363736,0.018326231335348143,0.004995271865517167,0.010221228815995758,0.17436963101164582,0.5481683798773254,0.4518316052240748,0.4427671691191368,0.30334073915806337,0.2315394868274261,0.024140987260617964,0.071316030870639,0.11009388768100013,0.18794572353363037,781.4080596682188,6.419091077060102,0.6043014667369214,0.01734368371555211,0.3828631861457457,0.3828631861457457,0.6171368138542543,4
25,1,0.06240466336966322,0.04621367054863472,0.0240324944223448,0.09182448991827738,0.2177181537712968,0.7308332466649979,0.2691667839572618,0.2641806347332044,0.4294716240996186,0.47097414025910506,0.06527442914493967,0.16267710712575154,0.23864983447539795,0.3541150838136673,39194.23303449783,9.77681655834852,0.6823075930250353,0.016613610955327044,0.5181012406274913,0.5181012406274913,0.4818987593725087,4
25,2,0.09241960192605171,0.03131239121422285,0.03717989973640511,0.23693717774053125,0.24013870450402205,0.771656622976548,0.2283434325814203,0.22285162382596557,0.4478134947908194,0.4523907227815626,0.14019244042745826,0.26461970713398686,0.3269819579607145,0.3163762837648392,5208.775967873618,8.065037289059628,0.6922587552247759,0.01993209055165276,0.537009689483563,0.537009689483563,0.4629903105164371,4
25,3,0.10610058901225784,0.035098555277338295,0.05127647891720193,0.2505270246861945,0.2576680772798725,0.8259579047423001,0.17404210096396558,0.16333205235728684,0.5772298796281282,0.6095273506747827,0.09059306605113132,0.2580631322419165,0.3676575486543044,0.42256368696689606,37224.248054095275,10.177383012437001,0.674545242091025,0.052710623785971196,0.5789998687935537,0.5789998687935537,0.4210001312064463,4
26,0,0.06733160913581725,0.06677176227188647,0.024038857237108198,0.08509143254223728,0.22728872784831455,0.6865193113073399,0.31348072486218753,0.3068196658433735,0.4051009724490972,0.43094155224175235,0.05079739034291029,0.14009216172534014,0.22046302773133342,0.32371121644973755,17225.49518046984,8.876971104803813,0.6274454620285054,0.019777801759106362,0.46589168092264055,0.46589168092264055,0.5341083190773595,4
26,1,0.08138514414240287,0.05056738547260706,0.029684678540268173,0.13373132095169538,0.25006052805909496,0.7116573941002348,0.2883426345694194,0.27135080298811737,0.4560458061793296,0.45822922631388363,0.0898338505474105,0.2015942832677569,0.2813726199482993,0.32982565462589264,10401.791415885744,8.688791953326106,0.6194287765246326,0.054982966797686356,0.47858868382641306,0.47858868382641306,0.5214113161735869,4
26,2,0.10322664603870164,0.10914652116994551,0.04167353102394106,0.14435179588983124,0.30215139061586516,0.7726905620234257,0.2273093898978148,0.2210315403135049,0.550118585962875,0.5149568674687024,0.06424064925164577,0.1641314962450712,0.2601303783397216,0.36468249559402466,23583.564005921984,9.366094789926354,0.5919619238017078,0.02396982634998998,0.4768170534724334,0.4768170534724334,0.5231829465275666,4
26,3,0.04884881410644741,0.03975313443713937,0.016768760686790743,0.07352123266854463,0.17490499166361909,0.648059150142249,0.35194080593910176,0.3476151098464692,0.3257512653725872,0.4240247273333807,0.07921285352628414,0.1725444270095262,0.25078504401012025,0.317712664604187,20417.404757503562,8.51119774615425,0.689259252049987,0.010898463347216652,0.47747991504745346,0.47747991504745346,0.5225200849525465,4
27,0,0.06568666549014315,0.05516282256706814,0.02517706984813511,0.09986584751860675,0.22065339270168519,0.7106200816277823,0.2893799117154496,0.2795379653373193,0.43290663752064235,0.46089341268163936,0.06906109954700103,0.16658840454505316,0.2495007567236073,0.3427211195230484,24902.001969810404,9.174694964269811,0.6597704224946933,0.03028298485657586,0.49980862441189566,0.49980862441189566,0.5001913755881043,4
27,1,0.0027581201825091508,0.0028260968504294354,0.0006195687528401347,0.002992519443450895,0.055174590312491494,0.5964463766296971,0.4035535905825183,0.3768951062802092,0.27412221003789994,0.2599084261128674,0.10628193790366372,0.16216572507239935,0.19548250617682614,0.4598775953054428,10512.914995596468,5.499523336374782,0.6641963638071483,0.05019604073344157,0.5679302882171027,0.5679302882171027,0.4320697117828973,4
27,2,0.09792266973409133,0.10865493505870925,0.0387450740894169,0.15262631566431992,0.3026510431428308,0.7395799737528539,0.26042006592157024,0.2519892031639703,0.527040445592708,0.48971358611342647,0.06865674383597976,0.18170465437685465,0.2691220274779758,0.35781528055667877,26202.601952879566,9.462520556707412,0.5863850297804798,0.028096439979185803,0.44535981567533617,0.44535981567533617,0.5546401843246638,4
27,3,0.0735252041125564,0.06702162592256292,0.025488055931329492,0.0735936996292851,0.26174020250642654,0.7232656326714778,0.2767343309313454,0.26345061637173967,0.4828647972476417,0.4294043251231292,0.03915918504695487,0.13152034170482577,0.20786499850938034,0.31278325617313385,5323.466468016798,8.157381219044366,0.6201814444501134,0.04433277987681841,0.4748091477004201,0.4748091477004201,0.52519085229958,4
