layer,head,eager_current_share_global,eager_current_share_local,manual_current_share_global,manual_current_share_local,manual_s_current_share,eager_s_current_share
8,11,0.24316820837557315,0.2620320238173008,0.7978031873703003,0.7777219533920288,0.7877625703811646,0.25260011609643696
8,12,0.24562529250979423,0.29466711431741716,0.7576451659202575,0.7151547074317932,0.7363999366760254,0.2701462034136057
8,13,0.16806926354765891,0.19182030409574508,0.6829651474952698,0.6827779471874237,0.6828715473413467,0.17994478382170198
8,14,0.4346358419395983,0.43677287893369793,0.5873278275132179,0.5719735771417618,0.5796507023274898,0.4357043604366481
8,15,0.33089216384105385,0.4942887351382524,0.5372374892234802,0.5452453985810279,0.5412414439022541,0.4125904494896531
8,16,0.4351731605827808,0.48135064616799356,0.6518631935119629,0.6760392546653747,0.6639512240886688,0.4582619033753872
8,17,0.5021612100303173,0.4919465593993664,0.7413643658161163,0.7029314279556275,0.7221478968858719,0.49705388471484185
8,18,0.5052037253975868,0.5088743377476931,0.6547333985567093,0.6341773763298988,0.6444553874433041,0.50703903157264
8,19,0.46832308173179626,0.4821272440254688,0.7490440785884858,0.7290567040443421,0.7390503913164139,0.47522516287863253
8,20,0.45254419995471834,0.5156750704161823,0.6617585361003876,0.6753211319446564,0.6685398340225219,0.48410963518545036
8,21,0.7170875430107116,0.7119072735309601,0.7914137303829193,0.8022652208805084,0.7968394756317139,0.7144974082708359
8,22,0.029184499173425138,0.0345472875982523,0.5455633938312531,0.5158640682697296,0.5307137310504914,0.031865893385838714
8,23,0.027081585256382823,0.02736421467270702,0.3735423803329468,0.4329923987388611,0.4032673895359039,0.02722289996454492
8,24,0.43868199586868284,0.3296204596757889,0.6526175677776337,0.6557362020015717,0.6541768848896027,0.38415122777223587
8,25,0.41169731318950653,0.36288684904575347,0.7631415843963623,0.7360746681690216,0.7496081262826919,0.38729208111763
8,26,0.2786054342985153,0.26966127902269366,0.6596691489219666,0.664487099647522,0.6620781242847442,0.27413335666060445
8,27,0.01033803177124355,0.010118405468529091,0.10193594545125961,0.17712278068065643,0.13952936306595803,0.01022821861988632
9,0,0.1673249624669552,0.13728062752634287,0.6128321886062622,0.5788846015930176,0.5958583950996399,0.15230279499664903
9,1,0.26829497665166857,0.25636573880910873,0.7439100325107575,0.717928433418274,0.7309192329645158,0.26233035773038865
9,2,0.264787819981575,0.29969003796577454,0.7684136748313903,0.7417482137680054,0.7550809442996979,0.28223892897367475
9,3,0.5704277455806732,0.48050187826156615,0.18423327356576918,0.18097204566001893,0.18260265961289407,0.5254648119211197
9,4,0.3065847396850586,0.37328122854232787,0.8013360381126404,0.7726431608200073,0.7869895994663239,0.3399329841136932
9,5,0.4892196759581566,0.4453213259577751,0.6524370312690735,0.627268648147583,0.6398528397083283,0.46727050095796585
9,6,0.31898491978645327,0.3792793285101652,0.7280152916908265,0.7111427664756775,0.719579029083252,0.34913212414830924
9,7,0.5513750433921814,0.5719463855028153,0.7669866561889649,0.7628091931343078,0.7648979246616363,0.5616607144474983
9,8,0.04588720221072436,0.02987074349075556,0.6143479108810425,0.6724016785621643,0.6433747947216033,0.03787897285073996
9,9,0.477504175901413,0.5119775027036667,0.7858531475067139,0.7799134135246277,0.7828832805156708,0.49474083930253987
9,10,0.13907120004296303,0.15813909620046615,0.6954261422157287,0.6759659171104431,0.6856960296630858,0.1486051481217146
9,11,0.22818666100502014,0.24080039709806442,0.7407792091369629,0.7407831072807312,0.740781158208847,0.23449352905154228
9,12,0.37653163485229013,0.417823588475585,0.7329846322536469,0.7283327877521515,0.7306587100028992,0.39717761166393756
9,13,0.48380333334207537,0.43636760041117667,0.6931184232234955,0.6610522449016571,0.6770853340625763,0.460085466876626
9,14,0.5463551439344883,0.5900984913110733,0.83115314245224,0.794051718711853,0.8126024305820465,0.5682268176227807
9,15,0.5285275518894196,0.5329326808452606,0.7610919713973999,0.7391453504562377,0.7501186609268189,0.5307301163673401
9,16,0.49217176660895345,0.508205097913742,0.7488191306591034,0.7318062543869018,0.7403126925230026,0.5001884322613477
9,17,0.33270097225904466,0.30741327404975893,0.7929848432540894,0.7694459915161133,0.7812154173851014,0.3200571231544018
9,18,0.2305974319577217,0.2124725103378296,0.6142745792865754,0.6391856849193573,0.6267301321029664,0.22153497114777565
9,19,0.5993191719055175,0.5854213178157807,0.818490731716156,0.8375935673713684,0.8280421495437622,0.5923702448606492
9,20,0.3925043545663357,0.391348921507597,0.756478202342987,0.7315346419811248,0.7440064221620559,0.39192663803696637
9,21,0.2913460202515125,0.29105794951319697,0.725740623474121,0.715077942609787,0.720409283041954,0.2912019848823547
9,22,0.2616730719804764,0.26285672187805176,0.7158779621124267,0.694667387008667,0.7052726745605469,0.2622648969292641
9,23,0.314587827026844,0.349082225561142,0.7610158085823059,0.6903622031211853,0.7256890058517456,0.331835026293993
9,24,0.4716934710741043,0.4805324137210846,0.7995561361312866,0.780301570892334,0.7899288535118103,0.47611294239759444
9,25,0.3947628676891327,0.4509944230318069,0.770531952381134,0.7434393644332886,0.7569856584072113,0.4228786453604698
9,26,0.5179864227771759,0.5278704404830933,0.7842410683631897,0.7800540685653686,0.7821475684642791,0.5229284316301346
9,27,0.473384740203619,0.42067126780748365,0.7441343605518341,0.6969060063362121,0.7205201834440231,0.4470280040055513
10,0,0.769414758682251,0.7561446130275726,0.7821418642997742,0.7444872617721557,0.763314563035965,0.7627796858549118
10,1,0.5427984714508056,0.5560058429837227,0.7796980917453766,0.7730782270431519,0.7763881593942643,0.5494021572172642
10,2,0.21670125126838685,0.16271066963672637,0.7845525622367859,0.7600396275520325,0.7722960948944092,0.1897059604525566
10,3,0.8231821060180664,0.8284687995910645,0.8820405602455139,0.8755898475646973,0.8788152039051056,0.8258254528045654
10,4,0.512058611959219,0.4998957872390747,0.58948535323143,0.6106429070234298,0.6000641301274299,0.5059771995991469
10,5,0.619765717536211,0.622410511225462,0.7560169517993927,0.7340576976537705,0.7450373247265816,0.6210881143808364
10,6,0.623047924041748,0.6013736248016357,0.646403843164444,0.6604974567890167,0.6534506499767303,0.6122107744216918
10,7,0.4631218656897545,0.4935998752713203,0.7868325233459472,0.7660243511199951,0.7764284372329712,0.47836087048053744
10,8,0.3087591763585806,0.2433400820940733,0.6545858919620514,0.6477430939674378,0.6511644929647447,0.2760496292263269
10,9,0.3285306066274643,0.3259602464735508,0.7555492758750916,0.6549329638481141,0.7052411198616029,0.3272454265505076
10,10,0.4450466945767403,0.4797361806035042,0.7726360023021698,0.7598416447639466,0.7662388235330582,0.46239143759012225
10,11,0.5619878962635994,0.5387784451246261,0.8636069416999816,0.869035542011261,0.8663212418556213,0.5503831706941127
10,12,0.3077838681638241,0.33206659331917765,0.6766993165016174,0.5883654177188873,0.6325323671102523,0.31992523074150087
10,13,0.3533791120629758,0.34070524680428205,0.6699757009744645,0.6806394308805466,0.6753075659275055,0.3470421794336289
10,14,0.49874034970998765,0.4824074484407902,0.7835288405418396,0.7624930500984192,0.7730109453201294,0.49057389907538895
10,15,0.5190404424443841,0.5128539407625794,0.6006903052330017,0.6279261142015458,0.6143082097172737,0.5159471916034817
10,16,0.5854959890246392,0.5852552771568298,0.6829600930213928,0.7035561561584472,0.6932581245899201,0.5853756330907345
10,17,0.3758324909955263,0.35817043818533423,0.6151400089263916,0.6693030834197998,0.6422215461730958,0.36700146459043026
10,18,0.343634020537138,0.29563743732869624,0.6682343423366547,0.6508062541484833,0.659520298242569,0.31963572893291714
10,19,0.695891672372818,0.7032814681529999,0.7708982229232788,0.7622949719429016,0.7665965974330902,0.6995865702629089
10,20,0.43947033733129504,0.4290969654917717,0.8365282535552978,0.8104596138000488,0.8234939336776733,0.43428365141153336
10,21,0.42211252078413963,0.39257691614329815,0.7115546286106109,0.6971306264400482,0.7043426275253295,0.4073447184637189
10,22,0.5416332848370076,0.5649904394522309,0.6113705188035965,0.6560549676418305,0.6337127432227134,0.5533118621446192
10,23,0.49172079339623453,0.49131880402565004,0.8035027325153351,0.7580836772918701,0.7807932049036026,0.4915197987109423
10,24,0.5669581323862076,0.490560220181942,0.45745283365249634,0.4602312445640564,0.45884203910827637,0.5287591762840749
10,25,0.47203066702932117,0.49160754065960643,0.6729995399713516,0.6306566506624222,0.6518280953168869,0.4818191038444638
10,26,0.5074244168587029,0.5166891667991876,0.7139326751232147,0.7406985938549042,0.7273156344890594,0.5120567918289453
10,27,0.2622069143690169,0.3317666722927243,0.6175345748662948,0.5979335680603981,0.6077340714633465,0.2969867933308706
11,0,0.7830207586288452,0.7916108250617981,0.7557239294052124,0.7689807772636413,0.7623523533344269,0.7873157918453217
11,1,0.4568714886903763,0.4633872866630554,0.6136195302009583,0.5640231132507324,0.5888213217258453,0.46012938767671585
11,2,0.8556891560554505,0.848062026500702,0.7354997754096985,0.7505337476730347,0.7430167615413665,0.8518755912780762
11,3,0.4558907873928547,0.45705102309584617,0.6172692716121674,0.6045618563890457,0.6109155640006065,0.4564709052443504
11,4,0.7375071227550507,0.74966761469841,0.8571715354919434,0.8387468039989472,0.8479591697454453,0.7435873687267304
11,5,0.6936061799526214,0.7001810878515243,0.8633814454078674,0.8601154446601867,0.8617484450340271,0.6968936339020728
11,6,0.4654744639992714,0.47444127649068835,0.7378139495849609,0.7508566498756408,0.7443352997303009,0.46995787024497987
11,7,0.3633520632982254,0.39367109090089797,0.8215591669082641,0.7456164717674255,0.7835878193378448,0.3785115770995617
11,8,0.1247884139418602,0.08563143014907837,0.7366792917251587,0.789884376525879,0.7632818341255188,0.10520992204546928
11,9,0.6943997800350189,0.6661589115858078,0.8339503049850464,0.8287940859794617,0.831372195482254,0.6802793458104133
11,10,0.6905002236366272,0.6750656276941299,0.830757999420166,0.8115461468696594,0.8211520731449127,0.6827829256653786
11,11,0.5159313187003136,0.45736576467752454,0.8116009473800659,0.8405984163284301,0.8260996818542481,0.4866485416889191
11,12,0.4871971011161804,0.43074330389499665,0.7495877027511597,0.772840416431427,0.7612140595912933,0.4589702025055885
11,13,0.786743301153183,0.791747510433197,0.8247548699378967,0.8110015690326691,0.8178782194852829,0.78924540579319
11,14,0.49877892099320886,0.5296827733516694,0.6813926994800568,0.605823689699173,0.6436081945896148,0.514230847172439
11,15,0.4817436136305332,0.5103751085698605,0.7590978741645813,0.7553830683231354,0.7572404712438583,0.4960593611001968
11,16,0.5855611145496369,0.5543378919363022,0.8188018083572388,0.8087973833084107,0.8137995958328248,0.5699495032429696
11,17,0.4256874732673168,0.4488753702491522,0.6974811971187591,0.7046166181564331,0.7010489076375961,0.4372814217582345
11,18,0.4741958070546389,0.4862749151885509,0.5939771294593811,0.5213547334074974,0.5576659314334392,0.48023536112159493
11,19,0.5698878459632397,0.5787828689441085,0.7951847732067108,0.7752607822418213,0.785222777724266,0.574335357453674
11,20,0.5265633262693882,0.5292269609868526,0.7934889972209931,0.775500476360321,0.7844947367906571,0.5278951436281204
11,21,0.4220739781856537,0.3094679594039917,0.6144232511520386,0.674449747800827,0.6444364994764328,0.3657709687948227
11,22,0.6600420832633972,0.6201025515794754,0.8567282557487488,0.8480696201324462,0.8523989379405975,0.6400723174214362
11,23,0.4759467959403992,0.44807764887809753,0.7963745594024658,0.7814634561538696,0.7889190077781677,0.46201222240924833
11,24,0.08538910634815693,0.09584220759570598,0.7723946928977966,0.7416750192642212,0.757034856081009,0.09061565697193145
11,25,0.43723702132701875,0.3937788516283035,0.7040242791175843,0.6800224661827088,0.6920233726501466,0.41550793647766116
11,26,0.4633046567440033,0.4410633325576782,0.8149873733520507,0.813012957572937,0.8140001654624939,0.45218399465084075
11,27,0.4679219931364059,0.4613439828157425,0.7611640810966491,0.7128674387931824,0.7370157599449157,0.4646329879760742
12,0,0.5112687237560749,0.47629163712263106,0.6958829522132873,0.7046667635440826,0.700274857878685,0.493780180439353
12,1,0.509531420469284,0.47659227848052976,0.8575096130371094,0.8370813131332397,0.8472954630851746,0.4930618494749069
12,2,0.3908005326986313,0.354830501973629,0.7069553136825562,0.7050315380096436,0.7059934258460998,0.37281551733613016
12,3,0.3912047041580081,0.38601595964282753,0.7145963847637177,0.7256880879402161,0.720142236351967,0.3886103319004178
12,4,0.4906646877527237,0.4581873267889023,0.8180285692214966,0.7780299246311188,0.7980292469263077,0.47442600727081297
12,5,0.1983786708675325,0.17848664484918117,0.6512189686298371,0.5704331278800965,0.6108260482549668,0.18843265785835683
12,6,0.5874782860279083,0.5754799842834473,0.8204553246498107,0.8190604209899902,0.8197578728199004,0.5814791351556778
12,7,0.4472797691822052,0.4539200007915497,0.6991973280906677,0.6480683088302612,0.6736328184604645,0.4505998849868774
12,8,0.6938758373260498,0.7017001271247864,0.8487236738204956,0.8415815353393554,0.8451526045799256,0.697787982225418
12,9,0.6284232378005982,0.6110983997583389,0.8366722226142883,0.8191638588905334,0.8279180407524109,0.6197608187794685
12,10,0.6778548359870911,0.6649957418441772,0.793394136428833,0.7969887018203735,0.7951914191246032,0.6714252889156341
12,11,0.7070219695568085,0.7117852091789245,0.7696550965309144,0.7694093763828278,0.7695322364568711,0.7094035893678665
12,12,0.7442830502986908,0.7523083686828613,0.8357785940170288,0.827731454372406,0.8317550241947174,0.7482957094907761
12,13,0.6448823988437653,0.6645809829235076,0.8368634700775146,0.8119973540306091,0.8244304120540619,0.6547316908836365
12,14,0.38293775767087934,0.37052206695079803,0.8190405368804932,0.7480464935302734,0.7835435152053833,0.3767299123108387
12,15,0.37774087190628053,0.32792708575725554,0.8313912868499755,0.8119102239608764,0.821650755405426,0.35283397883176804
12,16,0.1576079785823822,0.13272317945957185,0.6816756129264832,0.7146109461784362,0.6981432795524597,0.14516557902097704
12,17,0.5868229269981384,0.5424975574016571,0.8135456085205078,0.8190597772598267,0.8163026928901673,0.5646602421998977
12,18,0.41154567822813987,0.440789408236742,0.8177881956100463,0.8110718250274658,0.8144300103187561,0.42616754323244094
12,19,0.45953779220581054,0.3976927220821381,0.797715163230896,0.8015823245048523,0.7996487438678741,0.4286152571439743
12,20,0.1887395702302456,0.1940994754433632,0.8126748442649842,0.7558908462524414,0.7842828452587127,0.1914195228368044
12,21,0.4996696949005127,0.49757192879915235,0.8240244030952454,0.827729594707489,0.8258769989013672,0.49862081184983253
12,22,0.6461334884166717,0.6497509866952896,0.8459274291992187,0.8488434433937073,0.847385436296463,0.6479422375559807
12,23,0.5431704223155975,0.5982854157686234,0.7996112942695618,0.8134890556335449,0.8065501749515533,0.5707279190421104
12,24,0.26824863255023956,0.3024741321802139,0.7957657217979431,0.8035438537597657,0.7996547877788545,0.28536138236522673
12,25,0.6588467419147491,0.661748394370079,0.8640992999076843,0.8465784192085266,0.8553388595581055,0.6602975681424141
12,26,0.6484930336475372,0.6132199823856354,0.8480358719825745,0.8477327346801757,0.8478843033313751,0.6308565080165862
12,27,0.7529315114021301,0.726268595457077,0.8255261898040771,0.8176771402359009,0.821601665019989,0.7396000534296036
13,0,0.26946293041110037,0.2182638181373477,0.7258729934692383,0.687005877494812,0.7064394354820251,0.24386337427422403
13,1,0.31401338875293733,0.313296564668417,0.7138607680797577,0.7067383229732513,0.7102995455265045,0.31365497671067716
13,2,0.5661541789770126,0.5377878338098526,0.8076458215713501,0.8367423295974732,0.8221940755844117,0.5519710063934327
13,3,0.4014023900032043,0.3952451258897781,0.7975585460662842,0.7442838788032532,0.7709212124347686,0.3983237579464912
13,4,0.5887422025203705,0.4859293133020401,0.8465158700942993,0.8066929936408996,0.8266044318675995,0.5373357579112052
13,5,0.566307657957077,0.49313930571079256,0.8528975129127503,0.8209231972694397,0.836910355091095,0.5297234818339348
13,6,0.3899475634098053,0.3580554351210594,0.7303754925727844,0.7247721672058105,0.7275738298892975,0.37400149926543236
13,7,0.6979532718658448,0.704883474111557,0.8355225324630737,0.7975842356681824,0.816553384065628,0.7014183729887009
13,8,0.34878604477271435,0.35990092866122725,0.4728992998600006,0.5185984641313552,0.4957488819956779,0.3543434867169708
13,9,0.5394371641799808,0.5291649119928479,0.7206526756286621,0.6874778032302856,0.7040652394294739,0.5343010380864144
13,10,0.4996217381209135,0.5157170489430427,0.6943896174430847,0.7150713384151459,0.7047304779291153,0.507669393531978
13,11,0.663756501674652,0.5935225367546082,0.7485105991363525,0.7885931015014649,0.7685518503189087,0.6286395192146301
13,12,0.5993723094463348,0.531201782822609,0.8133543968200684,0.7978346109390259,0.8055945038795471,0.5652870461344719
13,13,0.47798793483525515,0.5104143668431789,0.569081836938858,0.594009992480278,0.5815459147095681,0.494201150839217
13,14,0.5832011997699738,0.5426830440759659,0.8430252552032471,0.8098980188369751,0.8264616370201111,0.5629421219229698
13,15,0.4109916344285011,0.41003344506025313,0.8010701537132263,0.7406665265560151,0.7708683401346207,0.4105125397443771
13,16,0.5976165652275085,0.5494878053665161,0.832231879234314,0.7619093060493469,0.7970705926418304,0.5735521852970122
13,17,0.7374207437038421,0.6751003324985504,0.8427913308143615,0.8256111025810242,0.8342012166976929,0.7062605381011963
13,18,0.5925676256418229,0.5761509776115418,0.7937515020370484,0.7909239530563354,0.7923377275466919,0.5843593016266824
13,19,0.5072227835655212,0.4546217054128647,0.8002172827720642,0.7466314792633056,0.7734243810176848,0.48092224448919296
13,20,0.5246044605970382,0.514434389770031,0.8347905874252319,0.7990708887577057,0.8169307380914688,0.5195194251835347
13,21,0.6216406047344207,0.5939607799053193,0.873814606666565,0.83328298330307,0.8535487949848175,0.60780069231987
13,22,0.6149601638317108,0.5815813273191452,0.8484749555587768,0.806354284286499,0.827414619922638,0.598270745575428
13,23,0.5301237612962723,0.5115499526262284,0.8314738035202026,0.7871819734573364,0.8093278884887696,0.5208368569612503
13,24,0.6626635074615479,0.6304652363061904,0.8249898076057434,0.7911964416503906,0.8080931246280669,0.6465643718838692
13,25,0.4228987067937851,0.3730388402938843,0.7755526423454284,0.7396935284137726,0.7576230853796004,0.3979687735438347
13,26,0.6608680665493012,0.6257601201534271,0.8269289374351502,0.810310673713684,0.8186198055744172,0.6433140933513641
13,27,0.6183541178703308,0.5745348244905472,0.8450886249542237,0.816202712059021,0.8306456685066224,0.596444471180439
14,0,0.004839386924868449,0.004354458815214457,0.27880005836486815,0.2740295395255089,0.2764147989451885,0.004596922870041454
14,1,0.18517981916666032,0.11886410489678383,0.7366531491279602,0.6544330000877381,0.6955430746078491,0.15202196203172208
14,2,0.16085282415151597,0.09804040938615799,0.7210158705711365,0.651372754573822,0.6861943125724792,0.12944661676883698
14,3,0.10370365232229233,0.08583158552646637,0.6357580363750458,0.6331744968891144,0.6344662666320802,0.09476761892437935
14,4,0.02425735571887344,0.01673054872371722,0.3762353748083115,0.5435280203819275,0.4598816975951195,0.020493952221295332
14,5,0.3992964506149292,0.3023101717233658,0.6098762571811676,0.6727980971336365,0.641337177157402,0.3508033111691475
14,6,0.12906283140182495,0.05884595364332199,0.46015040278434755,0.5616482257843017,0.5108993142843247,0.09395439252257347
14,7,0.1694028228521347,0.17715029418468475,0.7136919617652893,0.6320019781589508,0.67284696996212,0.17327655851840973
14,8,0.18162593469023705,0.1743848703801632,0.3501582533121109,0.19510855227708818,0.2726334027945996,0.17800540253520014
14,9,0.5430014967918396,0.5346428029239177,0.7059265434741974,0.6939364612102509,0.6999315023422241,0.5388221498578787
14,10,0.6937877297401428,0.6749944806098938,0.7417221426963806,0.7204034805297852,0.7310628116130828,0.6843911051750182
14,11,0.7694188714027405,0.7399053931236267,0.7513214588165283,0.6971364736557006,0.7242289662361145,0.7546621322631836
14,12,0.4509302616119385,0.4573502242565155,0.7518430352210999,0.7154787182807922,0.733660876750946,0.454140242934227
14,13,0.6707580745220184,0.6612166225910187,0.6809312880039216,0.583159726858139,0.6320455074310303,0.6659873485565185
14,14,0.36460053771734235,0.3541939064860344,0.6199424028396606,0.5282851099967957,0.5741137564182281,0.35939722210168834
14,15,0.22228309214115144,0.22365481331944465,0.6849124670028687,0.5179307281970977,0.6014215975999833,0.22296895273029804
14,16,0.5456698477268219,0.5788616120815278,0.7072800636291504,0.6750954866409302,0.6911877751350404,0.5622657299041749
14,17,0.3064321890473366,0.3282203361392021,0.39718575179576876,0.49900089502334594,0.4480933234095573,0.31732626259326935
14,18,0.2438670963048935,0.20211074203252793,0.6268943786621094,0.6580909490585327,0.642492663860321,0.22298891916871072
14,19,0.34724952578544616,0.3312400683760643,0.6017452597618103,0.5625783622264862,0.5821618109941482,0.3392447970807552
14,20,0.38281541168689726,0.366872763633728,0.6894952833652497,0.7088528871536255,0.6991740852594376,0.37484408766031263
14,21,0.4428545594215393,0.4088817059993744,0.6797567486763001,0.6673042476177216,0.6735304981470108,0.42586813271045687
14,22,0.6459904730319976,0.6008947253227234,0.7751163721084595,0.7784636378288269,0.7767900049686431,0.6234425991773604
14,23,0.48613602221012114,0.5111709892749786,0.7681532740592957,0.7308427691459656,0.7494980216026306,0.49865350574254985
14,24,0.6645543992519378,0.6498618423938751,0.7596634984016418,0.7282720804214478,0.7439677894115448,0.6572081208229065
14,25,0.34265778847038747,0.34690416865050794,0.7309428453445435,0.7463081836700439,0.7386255145072937,0.3447809785604477
14,26,0.49810861349105834,0.4468783885240555,0.6443853676319122,0.6134182572364807,0.6289018124341965,0.47249350100755694
14,27,0.2644933134317398,0.25412292331457137,0.7396827220916748,0.7007857203483582,0.7202342212200166,0.2593081183731556
15,0,0.7650400817394256,0.762197345495224,0.7975121557712554,0.8139770090579986,0.805744582414627,0.7636187136173248
15,1,0.6890701115131378,0.7053021788597107,0.7071683049201966,0.6945625185966492,0.7008654117584229,0.6971861451864243
15,2,0.7450014054775238,0.7529123246669769,0.7825468301773071,0.7848456621170044,0.7836962461471557,0.7489568650722503
15,3,0.7238053053617477,0.7276369780302048,0.7801982522010803,0.8046353220939636,0.792416787147522,0.7257211416959762
15,4,0.7520829916000367,0.7623220324516297,0.7703694701194763,0.7328845262527466,0.7516269981861115,0.7572025120258332
15,5,0.6273037537932395,0.6119831435382366,0.633214282989502,0.6602567553520202,0.6467355191707611,0.6196434486657381
15,6,0.7155172169208527,0.7057323187589646,0.708739823102951,0.6735596001148224,0.6911497116088867,0.7106247678399087
15,7,0.7982648253440857,0.7894535064697266,0.8410997748374939,0.8310771107673645,0.8360884428024291,0.7938591659069061
15,8,0.6298379018902779,0.6215218231081963,0.6623686611652374,0.6523525655269623,0.6573606133460999,0.625679862499237
15,9,0.5785423036664724,0.5905014391988516,0.6851920366287232,0.7293905735015869,0.707291305065155,0.584521871432662
15,10,0.7915197253227234,0.7854086458683014,0.8206454992294312,0.8151467680931092,0.8178961336612702,0.7884641855955123
15,11,0.5336757957935333,0.5392337299883365,0.6329039037227631,0.6560560882091522,0.6444799959659576,0.5364547628909349
15,12,0.6563274040818214,0.6346510536968708,0.7790440917015076,0.7815539300441742,0.7802990108728409,0.6454892288893461
15,13,0.709671550989151,0.6784575998783111,0.7994768917560577,0.7993780374526978,0.7994274646043777,0.6940645754337311
15,14,0.28848378360271454,0.22926222383975983,0.7237382173538208,0.698456072807312,0.7110971450805664,0.25887300372123717
15,15,0.31945849359035494,0.3169860064983368,0.7142018437385559,0.6252750813961029,0.6697384625673294,0.3182222500443459
15,16,0.7785212159156799,0.7854614496231079,0.8571992874145508,0.8406469464302063,0.8489231169223785,0.7819913327693939
15,17,0.7819270253181457,0.7721216082572937,0.8017979502677918,0.7837103247642517,0.7927541375160218,0.7770243167877198
15,18,0.25186777412891387,0.20991754978895188,0.6660747647285461,0.555769270658493,0.6109220176935195,0.23089266195893288
15,19,0.696359646320343,0.6535375475883484,0.7645121693611145,0.7476314902305603,0.7560718297958374,0.6749485969543456
15,20,0.07527934089303016,0.04749601483345032,0.6435831844806671,0.6008862614631653,0.6222347229719162,0.061387677863240245
15,21,0.5878928661346435,0.5817375525832176,0.7031257271766662,0.6592547118663787,0.6811902195215225,0.5848152093589305
15,22,0.6776620000600815,0.6350260436534881,0.8422151446342468,0.8304206967353821,0.8363179206848145,0.6563440218567849
15,23,0.6468124359846115,0.6331788927316666,0.7510732650756836,0.7103822588920593,0.7307277619838715,0.639995664358139
15,24,0.4248786062002182,0.4130977690219879,0.8010748028755188,0.8061364650726318,0.8036056339740754,0.41898818761110307
15,25,0.6606488347053527,0.6417949020862579,0.8280381202697754,0.8441896319389344,0.836113876104355,0.6512218683958053
15,26,0.6491663873195648,0.6285205990076065,0.7206882238388062,0.7346255481243134,0.7276568859815598,0.6388434931635856
15,27,0.5865768730640412,0.5650172397494316,0.8334270238876342,0.7718069672584533,0.8026169955730438,0.5757970564067364
16,0,0.16925059109926224,0.14167799502611161,0.6276425123214722,0.538383024930954,0.5830127686262131,0.15546429306268694
16,1,0.41169820427894593,0.3819456398487091,0.7204782485961914,0.6899743676185608,0.7052263081073761,0.3968219220638275
16,2,0.29741435050964354,0.292081792652607,0.6627098679542541,0.6260432362556457,0.6443765521049499,0.29474807158112526
16,3,0.4102828145027161,0.3802490055561066,0.7182230353355408,0.6824061512947083,0.7003145933151245,0.39526591002941136
16,4,0.48775995075702666,0.48116560876369474,0.7200042366981506,0.6625653743743897,0.6912848055362701,0.4844627797603607
16,5,0.4574289619922638,0.3968323081731796,0.742435610294342,0.747274649143219,0.7448551297187804,0.4271306350827217
16,6,0.3985827773809433,0.4230971932411194,0.6793563842773438,0.6289858400821686,0.6541711121797562,0.41083998531103133
16,7,0.11036293506622315,0.05288324244320393,0.5806020200252533,0.6769574761390686,0.628779748082161,0.08162308875471354
16,8,0.6000287026166916,0.5682958662509918,0.7426404774188995,0.7184162914752961,0.7305283844470978,0.5841622844338417
16,9,0.04608836304396391,0.06564981341362,0.5496975004673004,0.5056994378566741,0.5276984691619873,0.055869088228791955
16,10,0.4193567931652069,0.4001004099845886,0.6191275477409363,0.6292681574821473,0.6241978526115417,0.40972860157489777
16,11,0.2551750212907791,0.19982270896434784,0.6992231845855713,0.6943298220634461,0.6967765033245087,0.22749886512756348
16,12,0.05218526981770992,0.05716742649674415,0.5727154612541199,0.6319411873817444,0.6023283243179322,0.05467634815722704
16,13,0.012695085257291794,0.011833845707587897,0.5617074966430664,0.6767286360263824,0.6192180663347244,0.012264465482439845
16,14,0.13267325460910798,0.1112278275191784,0.48769941329956057,0.5302231073379516,0.5089612603187561,0.12195054106414319
16,15,0.20135458409786225,0.20431084781885148,0.5803823828697204,0.6010100066661834,0.5906961947679519,0.20283271595835686
16,16,0.4099526464939117,0.4023784875869751,0.6868583559989929,0.6791088700294494,0.6829836130142212,0.4061655670404434
16,17,0.3460138350725174,0.2677295535802841,0.6994063019752502,0.6404634535312652,0.6699348777532577,0.3068716943264007
16,18,0.5515227317810059,0.556294846534729,0.7307908415794373,0.6975126504898072,0.7141517460346223,0.5539087891578675
16,19,0.5108084142208099,0.4778973996639252,0.7470370292663574,0.7583963871002197,0.7527167081832886,0.49435290694236755
16,20,0.31239529252052306,0.2989936426281929,0.6443607449531555,0.6517173647880554,0.6480390548706054,0.305694467574358
16,21,0.5875735014677048,0.5758099675178527,0.7957190692424774,0.7771833658218383,0.7864512175321579,0.5816917344927788
16,22,0.45530158579349517,0.3730237349867821,0.6709093630313874,0.6946828544139863,0.6827961087226868,0.4141626603901386
16,23,0.5751726239919662,0.5461827799677849,0.7377628982067108,0.6986164093017578,0.7181896537542343,0.5606777019798755
16,24,0.7606793642044067,0.7326835572719574,0.7696583688259124,0.7792073845863342,0.7744328767061233,0.7466814607381821
16,25,0.6479489803314209,0.5883048087358475,0.7959559679031372,0.7921469330787658,0.7940514504909515,0.6181268945336342
16,26,0.6616007775068283,0.6340823918581009,0.7657391905784607,0.7683451890945434,0.7670421898365021,0.6478415846824646
16,27,0.39999125599861146,0.31891619265079496,0.6625543355941772,0.6344837069511413,0.6485190212726593,0.35945372432470324
17,0,0.5136206448078156,0.4840348094701767,0.6888050079345703,0.7158133387565613,0.7023091733455658,0.49882772713899615
