query,layer,head,manual_current_share,eager_current_share,manual_per_token_ratio,eager_per_token_ratio,abs_current_share_diff,num_observations
local,18,5,0.7783401846885681,0.6012849837541581,4.843342685699463,0.9686760127544403,0.17705520391464233,5
local,18,6,0.7604463517665863,0.519646218419075,4.378271853923797,0.6374204732477665,0.24080013036727904,5
local,18,7,4.47182228526799e-06,0.08941174745559692,1.3456786746246508e-06,0.04075115621089935,0.0894162192778822,5
local,18,8,0.7821133613586426,0.6325733661651611,6.459414601325989,2.3436572358012198,0.15340442657470704,5
local,18,9,0.6558034956455231,0.4965061128139496,3.472910976409912,1.3568482706323266,0.213503634929657,5
local,18,10,0.7741222143173218,0.1586647093296051,1.3684170722961426,0.0554460171610117,0.6154574990272522,5
local,18,11,0.7831156730651856,0.6101390719413757,2.125905442237854,0.4797841668128967,0.1729766011238098,5
local,18,12,0.7756497859954834,0.6959945678710937,4.105735665559768,1.015896773338318,0.07965521812438965,5
local,18,13,0.7986941814422608,0.5369047686457634,12.380904412269592,1.257149649783969,0.2667160153388977,5
local,18,14,0.7428540468215943,0.5771867960691452,1.2621802985668182,0.5764447331428528,0.1656672477722168,5
local,18,15,0.7657145619392395,0.6173990488052368,1.1715007841587066,0.658042910695076,0.15904470682144164,5
local,18,16,0.521003270149231,0.3164017766714096,0.3367661744356155,0.14222738966345788,0.2046014904975891,5
local,18,17,0.6782636046409607,0.397506982088089,0.7429993033409119,0.28936044722795484,0.28075662851333616,5
local,18,18,0.738379693031311,0.46200228929519654,0.9007281541824341,0.28501455783843993,0.2763774037361145,5
local,18,19,0.7789999127388001,0.6379025638103485,1.0934030532836914,0.7701549530029297,0.15476390719413757,5
local,18,20,0.6615094065666198,0.5477076530456543,1.2609659641981126,0.9760865688323974,0.11886612176895142,5
local,18,21,0.7880425155162811,0.640013399720192,32.861147093772885,7.93084302470088,0.16249582767486573,5
local,18,22,0.7805687308311462,0.7220351338386536,3.400024616718292,2.5597442984580994,0.13059329986572266,5
local,18,23,0.7919510960578918,0.26600435078144075,1.1630303859710693,0.10560535490512848,0.5259467422962188,5
local,18,24,0.8099916458129883,0.7367761552333831,11.027983516454697,2.1025817066431047,0.09960337281227112,5
local,18,25,0.7671443223953247,0.6824997454881668,47.68218297362328,3.5823016598820687,0.1637178838253021,5
local,18,26,0.8200420618057251,0.4290249764919281,2.999713110923767,0.2605034805834293,0.391017085313797,5
local,18,27,0.7416484951972961,0.6033755779266358,13.457923120260238,3.4760876312851905,0.1652722477912903,5
local,19,0,0.4675342209637165,0.5622813417764547,874.7401417728513,23.7870415209037,0.221477522701025,5
local,19,1,0.622398990392685,0.32997760847210883,0.6130018770694733,0.16168326772749425,0.29242138266563417,5
local,19,2,0.6299006760120391,0.4257582902908325,0.571078622341156,0.2328045278787613,0.20414238572120666,5
local,19,3,0.664047634601593,0.27033317387104033,0.6525804996490479,0.1115600198507309,0.39371445775032043,5
local,19,4,0.6929375529289246,0.2744565322995186,1.4422919362783433,0.12074250355362892,0.41848101615905764,5
local,19,5,0.6695700585842133,0.40850231647491453,0.9441164821386338,0.2605039581656456,0.2610677361488342,5
local,19,6,0.6627037584781647,0.13838428556919097,0.7299982488155365,0.04700929187238216,0.5243194699287415,5
local,19,7,0.7656098365783691,0.6192271284759044,10.011211031675339,7.724381554499269,0.15983194708824158,5
local,19,8,0.5090704500675202,0.5469654232263566,0.7302577093243598,1.8424987090751528,0.14702521860599518,5
local,19,9,0.6143478006124496,0.5754582300782204,0.9184670269489288,1.1756424866616726,0.10327245742082596,5
local,19,10,0.695536869764328,0.6343361079692841,4.589164093136787,5.358669359982014,0.06938738822937011,5
local,19,11,0.7466891050338745,0.6190586104989052,3.506315290927887,2.4917312562465668,0.16750245094299315,5
local,19,12,0.6192587405443192,0.518533430248499,1.636330009996891,1.2178571123629809,0.10072530806064606,5
local,19,13,0.5103300184011459,0.5534930106252431,0.5956862092018127,1.8412938337773084,0.16114423125982286,5
local,19,14,0.5385903120040894,0.3060782253742218,0.37183961272239685,0.1291743591427803,0.23251208662986755,5
local,19,15,0.4735660254955292,0.06423154026269913,0.2931877613067627,0.019654939882457256,0.4093344807624817,5
local,19,16,0.5838154673576355,0.24011878967285155,0.5033729851245881,0.09486692994832993,0.3436966747045517,5
local,19,17,0.5757206022739411,0.35930622220039365,0.558553808927536,0.1668723613023758,0.21641438007354735,5
local,19,18,0.7151111483573913,0.38136616349220276,1.0173822939395905,0.18076601028442382,0.3337449848651886,5
local,19,19,0.6321249604225159,0.3845797717571259,0.7298052668571472,0.18312735259532928,0.26457358002662656,5
local,19,20,0.5525688111782074,0.09598853886127472,0.4593316614627838,0.030510115809738635,0.45658025741577146,5
local,19,21,0.5920982122421264,0.3793420374393463,0.5797400563955307,0.19973039180040358,0.21275617480278014,5
local,19,22,0.5942139565944672,0.40132122933864595,0.5270299047231675,0.20790727734565734,0.19289272725582124,5
local,19,23,0.5631571114063263,0.23584772050380706,0.5685722649097442,0.09705254212021827,0.327309387922287,5
local,19,24,0.5842621028423309,0.461070317029953,0.6393613427877426,0.4102118328213692,0.14613306522369385,5
local,19,25,0.5764082372188568,0.4418138235807419,0.42686561942100526,0.2604387030005455,0.13734159171581267,5
local,19,26,0.7211111903190612,0.5944833755493164,1.1787951827049254,0.5230062276124954,0.12662781476974488,5
local,19,27,0.5518205642700196,0.29219099432229995,0.44502750039100647,0.14401549696922303,0.25962957441806794,5
local,20,0,0.6718772292137146,0.6499433666467667,3.0035374492406843,2.3088814169168472,0.08345479667186737,5
local,20,1,0.640185433626175,0.5714390963315964,1.2664963141083718,1.9749276101589204,0.12343593537807465,5
local,20,2,0.7232796311378479,0.5837423771619796,1.1897691190242767,1.4001213319599628,0.16683391332626343,5
local,20,3,0.7278854250907898,0.6886794149875641,2.4557518303394317,1.4762480705976486,0.07112663388252258,5
local,20,4,0.7042926192283631,0.6535421133041381,2.6437528312206267,2.739698787033558,0.09946624040603638,5
local,20,5,0.6964882254600525,0.6021894752979279,1.5631330609321594,0.9808173805475235,0.09429875016212463,5
local,20,6,0.6859860122203827,0.6146773099899292,1.1076616674661637,0.9508389353752136,0.10518726706504822,5
local,20,7,0.6481456816196441,0.34514480978250506,0.9619203597307205,0.18125704266130924,0.3030008733272552,5
local,20,8,0.5344469726085663,0.0960760772228241,0.35250107049942014,0.030767725966870784,0.4383708894252777,5
local,20,9,0.5240474760532379,0.06590410023927688,0.3286273926496506,0.020048714615404604,0.45814337730407717,5
local,20,10,0.5281823992729187,0.5032927900552749,0.3514155656099319,0.37647359222173693,0.11806006133556365,5
local,20,11,0.6005296528339386,0.14351467788219452,0.44945224523544314,0.04840202033519745,0.4570149838924408,5
local,20,12,0.5793580710887909,0.1985664337873459,0.4376563012599945,0.07323825992643833,0.38079163432121277,5
local,20,13,0.6269599914550781,0.363990019261837,0.5476922541856766,0.20152410492300987,0.262969970703125,5
local,20,14,0.609479033946991,0.562320676445961,0.5332199156284332,0.559479558467865,0.1244567573070526,5
local,20,15,0.5813747942447662,0.5874095439910889,0.4946487843990326,0.5118424355983734,0.08243933320045471,5
local,20,16,0.4836385786533356,0.48959910571575166,0.3422912240028381,0.3266422972083092,0.06804260909557343,5
local,20,17,0.5701166808605194,0.35606609284877777,0.47845233976840973,0.164402836561203,0.21405058801174165,5
local,20,18,0.5192899942398072,0.4147952377796173,0.369422972202301,0.2118638962507248,0.10699494481086731,5
local,20,19,0.5591609895229339,0.48433918356895445,0.4659516751766205,0.28106015026569364,0.09740661382675171,5
local,20,20,0.541271698474884,0.5322283148765564,0.4659348249435425,0.3913855880498886,0.05965133905410767,5
local,20,21,0.6435633480548859,0.4062549710273743,0.6182240426540375,0.19872569739818574,0.2373083770275116,5
local,20,22,0.6811614871025086,0.5570343613624573,1.2499058425426484,0.7955104991793632,0.12412712574005128,5
local,20,23,0.6690224230289459,0.5610551059246063,0.7381992340087891,0.4557473391294479,0.1079673171043396,5
local,20,24,0.6567334771156311,0.5843846678733826,0.6328322947025299,0.4736524552106857,0.08472285270690919,5
local,20,25,0.7067551076412201,0.6051465094089508,1.0279954552650452,0.7775907173752785,0.15249871015548705,5
local,20,26,0.5743396401405334,0.41394842863082887,0.42436686158180237,0.21058686673641205,0.1603912115097046,5
local,20,27,0.6498953223228454,0.5333968967199325,0.8342233955860138,0.410719296336174,0.1164984256029129,5
local,21,0,0.5221658527851105,0.16797742247581482,0.3613866478204727,0.057671969383955,0.35418843030929564,5
local,21,1,0.6322030007839203,0.43096495866775514,0.6218301564455032,0.22415454983711242,0.20123804211616517,5
local,21,2,0.6111902236938477,0.3169168084859848,0.5765937775373459,0.13890229910612106,0.2942734152078629,5
local,21,3,0.6839404582977295,0.35926673710346224,0.8106527984142303,0.18152991980314254,0.3246737241744995,5
local,21,4,0.6169025897979736,0.4339068800210953,0.8633328884840011,0.2509125754237175,0.18299570977687835,5
local,21,5,0.5676488697528839,0.13648207485675812,0.4201475024223328,0.04599231332540512,0.43116679787635803,5
local,21,6,0.7696763515472412,0.6169833183288574,1.2622467517852782,0.7780599102377892,0.16762824058532716,5
local,21,7,0.6822185754776001,0.48089351058006286,0.7148104012012482,0.3026206910610199,0.20935885310173036,5
local,21,8,0.6647580981254577,0.5496220707893371,0.7152609050273895,0.6001410722732544,0.13874242305755616,5
