name,label,bin,x,mean_density,local_density,global_density
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),104,0.5225,1.2516955182815894e-06,1.0577549330394374e-06,1.4456361035237414e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),105,0.5275,9.301850972016318e-07,7.792591126027608e-07,1.0811110818005026e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),106,0.5325,1.2713593966801843e-06,1.0930743111917503e-06,1.4496444821686185e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),107,0.5375,9.348100279891826e-07,8.333316908907104e-07,1.0362883650876547e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),108,0.5425,1.0348890547058026e-06,9.138273233994758e-07,1.1559507860121293e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),109,0.5475,7.492882799299747e-07,6.643929160483302e-07,8.341836438116193e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),110,0.5525,7.237276997378623e-07,6.17030423200049e-07,8.304249762756757e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),111,0.5575,9.81741808102145e-07,8.122572775651601e-07,1.15122633863913e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),112,0.5625,7.152009422790279e-07,6.681813228429487e-07,7.62220561715107e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),113,0.5675,6.68642504665838e-07,6.297827042089921e-07,7.075023051226838e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),114,0.5725,8.653343905556151e-07,7.696429459461537e-07,9.610258351650763e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),115,0.5775,7.520867717809259e-07,6.11942963603594e-07,8.922305799582578e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),116,0.5824999999999999,6.815922850884297e-07,6.553145388871988e-07,7.078700312896607e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),117,0.5874999999999999,6.320532232198924e-07,5.743080464526429e-07,6.89798399987142e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),118,0.5924999999999999,1.1658400893566068e-06,1.052272771013512e-06,1.2794074076997016e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),119,0.5974999999999999,7.723997319836988e-07,7.291092580479537e-07,8.15690205919444e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),120,0.6024999999999999,1.21956800366466e-06,1.1881552219555097e-06,1.2509807853738103e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),121,0.6074999999999999,2.682613973498909e-06,2.403794249110953e-06,2.961433697886865e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),122,0.6124999999999999,1.5392842921560908e-06,1.2924877361391346e-06,1.786080848173047e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),123,0.6174999999999999,1.1227973106185476e-06,9.71317421414954e-07,1.2742771998221412e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),124,0.6224999999999999,9.729562679337635e-07,8.737981837774506e-07,1.0721143520900763e-06
