name,label,bin,x,mean_density,local_density,global_density
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",129,0.6475,1.0504068512773301e-06,1.1147428316300129e-06,9.860708709246474e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",130,0.6525,1.1366405995464187e-06,1.1745208082304868e-06,1.0987603908623505e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",131,0.6575,1.3607352501919325e-06,1.4447540763740108e-06,1.2767164240098542e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",132,0.6625,1.1991234885044832e-06,1.2511048989186487e-06,1.1471420780903178e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",133,0.6675,1.34597172924649e-06,1.4379475114115588e-06,1.253995947081421e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",134,0.6725,1.4234657572030429e-06,1.475159146074085e-06,1.371772368332001e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",135,0.6775,1.5205288040728452e-06,1.642198571159627e-06,1.3988590369860634e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",136,0.6825,1.4841613002707684e-06,1.491796942738282e-06,1.4765256578032547e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",137,0.6875,1.8356565293840632e-06,1.9446162095196736e-06,1.726696849248453e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",138,0.6925,1.7284444778299855e-06,1.8912813816638976e-06,1.5656075739960734e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",139,0.6975,2.3862358326758633e-06,2.4993026467460107e-06,2.2731690186057155e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",140,0.7025,2.2125071775950085e-06,2.442317164000737e-06,1.9826971911892803e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",141,0.7074999999999999,3.3829217370241945e-06,3.6472260619900354e-06,3.118617412058354e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",142,0.7124999999999999,9.76951741092437e-07,9.508979051783431e-07,1.003005577006531e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",143,0.7174999999999999,6.699838560767342e-07,6.593262185106141e-07,6.806414936428544e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",144,0.7224999999999999,6.322769639918338e-07,6.242799689256831e-07,6.402739590579845e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",145,0.7274999999999999,6.127066529058669e-07,6.16026885122015e-07,6.093864206897186e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",146,0.7324999999999999,6.965514428104922e-07,6.82948495978053e-07,7.101543896429316e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",147,0.7374999999999999,7.333151401667237e-07,7.274481106378516e-07,7.391821696955958e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",148,0.7424999999999999,7.772071869892118e-07,7.695941560216722e-07,7.848202179567514e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",149,0.7474999999999999,1.006629353079396e-06,9.796911675558867e-07,1.0335675386029055e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",150,0.7525,9.701802891218643e-07,9.523607380807724e-07,9.879998401629564e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",151,0.7575,1.4055770277211974e-06,1.4109840874100752e-06,1.4001699680323197e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",152,0.7625,1.0224695452214812e-06,1.0448922783520435e-06,1.0000468120909188e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",153,0.7675,1.4495173741936794e-06,1.4423743388241356e-06,1.4566604095632231e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",154,0.7725,1.481817508062834e-06,1.4751290190620888e-06,1.4885059970635796e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",155,0.7775,1.4631174443430998e-06,1.4554118479281897e-06,1.47082304075801e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",156,0.7825,1.3114585430327807e-06,1.2588552189234697e-06,1.364061867142092e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",157,0.7875,1.6552176183332838e-06,1.6717789727798454e-06,1.6386562638867223e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",158,0.7925,1.4177412798030024e-06,1.419476591633741e-06,1.4160059679722638e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",159,0.7975,1.963321039966104e-06,1.967274434783966e-06,1.959367645148242e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",160,0.8025,4.665068226066588e-06,4.966413306257371e-06,4.363723145875806e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",161,0.8075,1.6876372594002272e-06,1.5854037250002356e-06,1.789870793800219e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",162,0.8125,1.4175019081059354e-06,1.3451098246670362e-06,1.4898939915448345e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",163,0.8175,1.1332851020792338e-06,1.070363489524035e-06,1.1962067146344322e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",164,0.8225,1.4769049658168245e-06,1.3517594936729438e-06,1.6020504379607052e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",165,0.8275,1.1291182277415958e-06,1.0639953172488146e-06,1.194241138234377e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",166,0.8325,1.5196852254056078e-06,1.462084778073144e-06,1.5772856727380713e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",167,0.8374999999999999,1.2654760114725962e-06,1.2561045537040627e-06,1.2748474692411297e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",168,0.8424999999999999,1.548055757487938e-06,1.459509223065782e-06,1.6366022919100942e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",169,0.8474999999999999,1.2945027744340872e-06,1.240331012500714e-06,1.3486745363674605e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",170,0.8524999999999999,1.7568055048806336e-06,1.665670497784179e-06,1.847940511977088e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",171,0.8574999999999999,1.993667867493189e-06,1.965814578040538e-06,2.0215211569458395e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",172,0.8624999999999999,2.288602226079612e-06,2.121505896671546e-06,2.455698555487678e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",173,0.8674999999999999,2.5336108576214296e-06,2.4768511244539174e-06,2.590370590788942e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",174,0.8724999999999999,2.943721921967933e-06,2.89344594810765e-06,2.9939978958282154e-06
